domain,alive,homepage_kb,internal_links,indexed_pages_est,visitors_est_monthly
expobaku.az,True,76.48,1,171,3511
expodesign.az,False,0.0,0,1,1
expohome.az,True,0.45,0,2,20
expoorg.az,True,53.97,0,118,1842
export.az,True,2.74,0,7,64
exporter.az,True,183.17,56,589,27888
exportimportgroup.az,True,1.94,0,5,48
expostand.az,False,0.0,0,1,1
express.az,True,271.4,203,1164,96032
express24.az,False,0.0,0,1,1
expressbank.az,True,246.32,89,868,56754
expresscard.az,False,0.0,0,1,1
expresscredit.az,False,0.0,0,1,1
expresservices.az,False,0.0,0,1,1
expressgoods.az,True,0.61,0,2,21
expressgroup.az,False,0.0,0,1,1
expresskredit.az,False,0.0,0,1,1
expresskuryer.az,True,5.31,0,12,127
expresslombard.az,True,40.08,21,111,2588
expresso.az,False,0.0,0,1,1
expresspay.az,False,40.07,38,121,147
expressprint.az,True,3.86,1,10,121
expresstravel.az,True,0.0,0,1,9
expressupply.az,True,0.78,0,3,32
exprojects.az,False,0.0,0,1,1
ext.az,True,0.24,0,2,19
extraauto.az,True,2.13,1,6,64
extrabaku.az,True,1.17,0,4,37
extrade.az,True,24.08,12,63,1152
extratime.az,True,129.24,12,334,10664
extraweb.az,True,371.21,7,911,63719
extremetravel.az,False,0.0,0,1,1
exxonmobil.az,True,103.77,90,367,14350
eye.az,False,0.0,0,1,1
eye-novbe.az,True,45.66,2,105,1945
eylen.az,True,35.19,0,77,967
eylence.az,True,17.93,14,48,868
eylenceadasi.az,True,185.62,86,649,37235
eyler.az,True,147.2,29,424,17967
eyneyim.az,True,233.49,76,796,50955
eyol.az,True,106.8,0,232,5141
eyv.az,False,0.0,0,1,1
eyvazoglucasting.az,True,31.12,8,78,1526
ezapis.az,True,1.49,1,4,47
ezgil.az,True,75.85,2,174,3488
ezizim.az,True,4.05,3,10,141
ezmash.az,True,8.95,0,20,236
ezogroup.az,True,0.4,0,2,20
ezone.az,True,25.06,1,57,835
ezt.az,False,0.0,0,1,1
ezviz.az,True,186.63,97,670,38619
ezzakabel.az,True,13.34,3,32,455
f-1.az,True,186.08,188,782,48686
f-5.az,False,0.0,0,1,1
f-aydinoglu.az,True,0.47,0,2,19
f-holding.az,True,233.23,55,747,47514
f-land.az,True,31.29,22,88,1924
f-t.az,True,236.74,109,872,52218
f2f.az,True,5.08,0,12,123
fa.az,True,0.24,0,2,18
fa-servis.az,True,38.42,11,99,2082
faa.az,True,68.29,73,232,7451
fabboya.az,True,333.79,371,1699,176845
fabbrica.az,False,0.0,0,1,1
faber.az,True,79.47,11,204,5265
faber-castell.az,True,317.32,0,686,28574
fabercastell.az,True,8.97,3,22,326
faberkimya.az,True,29.17,74,100,2321
faberlicsehla.az,True,3.61,0,9,101
fabgroup.az,False,0.0,0,1,1
fabric.az,False,0.0,0,1,1
fabrica.az,True,21.76,23,62,1339
fabricaportu.az,True,0.24,0,2,21
fabrika.az,True,68.66,0,149,2641
fabsgroup.az,True,72.53,2,166,3558
fabulakitab.az,True,31.24,31,92,2194
face2face.az,False,0.0,0,1,1
facecard.az,False,0.0,0,1,1
facecistka.az,True,6.96,9,18,275
faceholding.az,False,0.0,0,1,1
facehome.az,False,0.0,0,1,1
facelab.az,False,0.0,0,1,1
facemark.az,True,106.83,51,338,12262
facemarknews.az,False,0.0,0,1,1
facesdmc.az,False,0.0,0,1,1
facestudio.az,True,1.65,0,5,49
facet.az,True,44.32,2,102,1692
facetoface.az,False,0.0,0,1,1
faceup.az,True,0.91,0,3,28
facompany.az,True,12.27,0,27,323
fact-info.az,True,78.83,215,344,11735
factchecking.az,False,0.0,0,1,1
factor.az,True,12.93,0,29,324
faculty.az,True,72.53,2,166,3316
fadi.az,True,105.53,33,311,10622
fagold.az,True,50.69,37,152,3885
faida.az,True,1.89,0,5,47
faikkerim.az,True,16.38,1,37,511
faiqmanafov.az,True,56.51,17,152,3779
faiqoglu.az,False,0.0,0,1,1
fairmont.az,False,0.0,0,1,1
fairmontbaku.az,False,0.0,0,1,1
fairytale.az,True,52.65,0,115,1861
faiz.az,False,0.0,0,1,1
fajrleasing.az,True,33.55,37,101,2531
fake.az,True,1.34,0,4,37
fakir.az,True,107.89,174,445,20398
fakt.az,True,0.85,0,3,32
faktarasdirmatv.az,True,82.7,156,332,12634
faktinfo.az,True,169.04,272,786,47208
faktor.az,True,191.43,9,481,19892
faktorlizinq.az,True,46.6,0,102,1372
faktornews.az,True,12.2,0,27,317
faktura.az,True,1.91,0,5,54
faktyoxla.az,True,117.53,72,397,17084
falcom.az,True,72.64,36,217,6960
falcon.az,True,39.26,20,108,2256
falconengineering.az,True,1.58,2,5,55
falconfinance.az,True,39.26,20,108,2484
falconry.az,True,7.54,7,19,293
falconx.az,True,104.6,12,271,7699
falex.az,True,126.55,36,377,14938
falke.az,True,222.86,96,798,46048
falmec.az,True,20.83,0,46,587
fam.az,True,9.73,0,22,235
famaga.az,False,0.0,0,1,1
famconstruction.az,True,0.61,0,2,21
famconsulting.az,True,781.21,317,3792,658509
famepro.az,True,50.44,6,123,2564
famgroup.az,True,1.91,0,5,50
famgroupaudit.az,True,47.24,5,114,2173
famgroupconstruction.az,False,0.0,0,1,1
famgroupconsulting.az,True,34.54,8,87,1581
famgroupfinance.az,True,1.69,0,5,49
famgroupmedia.az,True,40.47,1,91,1350
famil.az,False,0.0,0,1,1
familyclinic.az,True,63.26,48,198,5447
familyclub.az,True,249.14,7,612,33041
familygroup.az,False,0.0,0,1,1
familyschool.az,True,133.46,13,348,13507
familysearch.az,False,0.0,0,1,1
familytour.az,True,75.74,1,170,3483
familytree.az,False,0.0,0,1,1
famko-cargo.az,True,0.61,0,2,21
famo.az,True,0.81,0,3,28
famousbrands.az,False,0.0,0,1,1
famousstone.az,True,150.28,73,508,21775
fana.az,False,0.0,0,1,1
fanat.az,True,70.76,154,283,9283
fancy.az,True,24.25,25,69,1505
fancyservices.az,True,33.73,13,89,1804
fanta.az,True,105.46,13,275,8374
fantomprofessional.az,True,26.34,0,58,757
fantravel.az,True,126.96,38,382,14480
fanvil.az,False,0.0,0,1,1
faparfumery.az,True,383.12,484,2117,211291
fapco.az,True,2.23,2,6,73
far.az,True,92.93,205,400,16803
fara.az,True,54.72,41,167,4393
farabi.az,True,23.94,33,71,1545
faradey.az,False,0.0,0,1,1
farahinnovations.az,True,3.21,0,8,87
farahm.az,False,0.0,0,1,1
farahtravel.az,True,0.24,0,2,20
farahtravelage.az,True,62.69,0,136,2094
farcon.az,True,0.0,0,1,10
farecla.az,True,17.75,22,50,1017
farenix.az,True,28.19,0,62,868
farfor.az,False,0.0,0,1,1
farhad.az,False,0.0,0,1,1
faridaliyev.az,False,0.0,0,1,1
faridoptik.az,True,82.94,4,197,4646
fariz.az,True,0.12,0,1,9
farko.az,False,0.0,0,1,1
farm.az,True,4.93,0,12,125
farmali.az,True,91.9,90,325,11245
farmamedical.az,True,76.18,1,171,3197
farmanoglu.az,True,18.31,0,41,487
farmasi.az,True,0.21,0,1,9
farmbox.az,True,112.34,0,244,5032
faro.az,True,17.84,29,52,1067
farsagroup.az,True,104.13,33,306,9954
farsdili.az,True,41.76,59,136,3610
farsunka.az,False,0.0,0,1,1
farte.az,True,1.02,1,3,31
faruk.az,True,54.57,8,136,2832
fas.az,True,234.09,4,553,23143
fashion.az,True,7.44,1,18,203
fashiontv.az,False,0.0,0,1,1
faso.az,True,137.75,62,451,18132
fast.az,True,0.0,0,1,9
fastcharge.az,True,19.18,0,42,513
fasteng.az,False,0.0,0,1,1
fastengineering.az,True,122.54,20,336,12650
fastepin.az,True,19.69,6,49,890
faster.az,True,0.57,0,2,18
fastfood.az,False,0.0,0,1,1
fastfound.az,True,16.49,5,40,632
fastlink.az,True,14.3,6,36,590
fastloto.az,True,16.87,1,39,536
fastnet.az,False,0.0,0,1,1
fastore.az,False,0.0,0,1,1
fastrans.az,True,0.16,0,1,9
fastrent.az,True,51.43,31,150,3621
fastsolution.az,True,79.94,9,201,4878
fastsolutions.az,True,40.93,0,89,1279
fasttravel.az,True,40.08,17,108,2471
fasttruck.az,True,90.22,0,196,3657
fastum.az,False,0.0,0,1,1
fatech.az,True,0.48,0,2,20
fatehconstruction.az,True,20.48,14,55,1075
fatehler.az,True,2.13,0,6,60
fatek.az,False,145.23,1,324,454
fatimakarimova.az,True,83.17,0,181,3375
fatiyev.az,False,0.0,0,1,1
fauchon.az,True,11.95,0,27,310
favorite.az,True,145.77,124,553,28979
favoritmarket.az,False,0.0,0,1,1
fawazerbaijan.az,False,0.0,0,1,1
faxrali.az,True,62.55,2,143,2690
faxrandarasulova.az,True,187.95,51,594,29651
faxri.az,True,2.05,1,6,63
fayda.az,True,96.57,53,308,11948
faydali.az,False,0.0,0,1,1
faydam.az,True,0.73,0,3,32
fayl.az,True,0.34,0,2,18
fayton.az,False,0.0,0,1,1
faytoncu.az,True,12.05,5,30,473
faz.az,True,57.85,7,143,2959
fazan.az,True,32.49,27,93,2083
fazanazerbaijan.az,True,32.7,1,74,1110
fazenda.az,True,177.42,43,544,25012
fazilgroup.az,False,0.0,0,1,1
fazlanet.az,True,258.84,24,726,39838
fbc.az,True,56.89,95,204,5913
fbco.az,False,0.11,0,1,1
fbfllc.az,True,45.44,40,138,3458
fbrick.az,True,19.33,7,48,854
fbs.az,True,0.5,0,2,18
fcas.az,False,0.0,0,1,1
fcc.az,True,70.34,59,229,7333
fccllc.az,True,245.52,173,1010,68106
fccmmc.az,True,0.44,0,2,18
fcg.az,True,69.07,55,222,7013
fcgroup.az,True,609.56,1350,4805,759876
fcmtravel.az,True,0.0,0,1,10
fcshafa.az,True,1.23,0,4,36
fczire.az,True,126.29,64,416,18634
fds.az,False,0.0,0,1,1
fe26.az,True,12.17,0,27,320
fear.az,True,24.64,0,54,713
feat.az,False,0.0,0,1,1
feb.az,False,0.0,0,1,1
febgroup.az,True,195.58,20,536,25945
fed.az,True,114.45,83,398,15357
fedai.az,True,207.68,412,1092,76519
feedsync.az,True,22.34,13,59,1036
feellife.az,True,0.39,0,2,18
fehleisleri.az,True,610.72,17,1637,177102
felix.az,True,13.29,0,30,363
fellowes.az,False,0.0,0,1,1
femida.az,True,74.48,188,314,10452
femilift.az,True,56.14,7,139,3059
femina.az,True,32.68,48,103,2190
feming.az,True,3.2,0,8,77
femmesdigitales.az,True,249.69,142,978,67894
fems.az,True,206.59,172,849,53822
femtech.az,True,24.06,14,64,1133
femu.az,False,0.0,0,1,1
fenaz.az,False,0.0,0,1,1
fencing.az,True,160.92,69,538,23724
fenerbahce.az,True,20.64,0,46,535
fenex.az,True,0.61,0,2,19
fenicromdrain.az,True,26.77,33,80,1723
feniks.az,True,3.86,3,10,139
feniksaa.az,True,0.24,0,2,21
fenikspolimer.az,True,56.1,52,179,4933
fenkarol.az,True,69.84,14,184,4799
fenn.az,False,0.0,0,1,1
fenomen.az,False,0.0,0,1,1
fenstar.az,True,64.19,58,208,6194
fenva.az,True,3.87,0,9,91
fepartners.az,True,213.45,55,683,38572
feqih.az,True,107.73,243,486,22879
ferid.az,False,0.0,0,1,1
feridconstruction.az,True,12.9,0,29,344
feridinevi.az,True,154.41,11,395,15614
ferma.az,True,46.62,92,166,4365
fermaarthotel.az,False,0.0,0,1,1
fermanli.az,False,0.0,0,1,1
fermer.az,True,80.17,2,184,3884
fermermarket.az,True,69.88,131,269,9682
fernox.az,False,6.22,3,15,10
ferplast.az,True,321.44,181,1338,105478
ferqindelik.az,True,39.45,37,119,2925
ferqli.az,True,6.89,2,17,208
ferqliferdler.az,True,39.1,64,130,3171
ferqliler.az,True,6.95,2,17,216
ferrari.az,True,455.23,2,1038,70231
ferring.az,True,302.69,55,969,77447
ferrumcapital.az,True,222.88,38,669,40506
fesil.az,False,0.0,0,1,1
festinaregroup.az,True,0.85,0,3,29
festival.az,True,9.59,0,22,251
festo.az,False,5.17,0,12,5
festvar.az,True,45.33,0,99,1294
fetalmerkeznsgenetics.az,True,75.81,69,254,7449
feva.az,True,40.89,30,119,2582
fexgroup.az,False,0.0,0,1,1
feyree.az,False,0.0,0,1,1
feza.az,True,27.59,32,82,1645
fezagroup.az,True,27.59,30,81,1708
ffaa.az,False,8.3,4,21,14
ffconstruction.az,True,41.96,31,123,2727
fff.az,True,0.24,0,2,21
ffg.az,False,0.0,0,1,1
ffgroup.az,True,1.25,0,4,43
ffkristal.az,True,296.91,44,913,67405
ffm.az,True,0.45,0,2,21
ffmcompany.az,True,552.64,444,2972,410170
ffqadir.az,True,11.19,2,26,361
fgc.az,True,54.64,43,168,4670
fgl.az,True,84.21,10,214,6232
fgp.az,True,200.86,0,435,12967
fh-huquq.az,False,0.0,0,1,1
fhn.az,False,0.0,0,1,1
fhn-hik.az,True,24.89,39,76,1574
fhnews.az,False,520.47,619,3116,21723
fhntibbmerkezi.az,False,0.0,0,1,1
fiat.az,True,226.87,22,629,35467
fiatprofessional.az,True,208.41,21,574,27425
fiberconstruction.az,True,11.86,0,27,293
fiberhome.az,True,0.16,0,1,9
fiberlink.az,True,199.36,2,455,18212
fibernet-telecom.az,False,0.0,0,1,1
fiberstone.az,True,149.63,58,484,21954
fiberzone.az,False,0.0,0,1,1
fibromet.az,True,138.26,58,447,18539
fibrotech.az,True,3.78,0,9,100
fic.az,False,0.0,0,1,1
ficdp.az,False,33.67,27,97,99
ficlub.az,True,0.44,0,2,21
fidan-ta.az,False,0.0,0,1,1
fido2.az,True,25.79,0,57,677
fieldtrack.az,True,150.95,1,337,9031
fieryland.az,False,0.0,0,1,1
fiesta.az,True,0.61,0,2,18
fif.az,True,2.66,0,7,74
fifbaku.az,True,67.51,10,172,4090
fifo.az,False,0.0,0,1,1
fight.az,True,0.14,0,1,9
fightclub.az,False,0.0,0,1,1
fighting.az,False,0.0,0,1,1
fikir.az,True,98.16,21,271,9310
fikiral.az,True,1.17,0,4,43
fikrim.az,True,30.88,21,86,1887
fikus.az,True,266.52,207,1149,80234
fil.az,True,0.08,0,1,10
filagency.az,True,60.37,93,215,7164
filarmoniya.az,True,185.91,1,415,13330
filati.az,True,142.94,17,384,13306
filclub.az,True,1.62,0,4,36
file.az,False,0.0,0,1,1
fillmed.az,True,0.34,0,2,20
fillservice.az,True,63.55,8,159,3906
film.az,True,791.65,23,2205,296195
filmbridge.az,True,6.35,0,15,160
filmdistribution.az,True,0.61,0,2,18
filmfestival.az,True,20.29,7,51,844
filmfond.az,True,63.33,50,200,5738
filminazerbaijan.az,False,0.0,0,1,1
filming.az,True,120.63,5,290,9011
filmizle.az,True,293.95,4,694,38983
filmworks.az,True,15.02,9,39,647
filologiya.az,True,76.49,66,254,7571
filorga.az,True,0.34,0,2,20
filter.az,True,803.92,65,2654,446649
filterim.az,True,24.71,0,54,681
filtermax.az,True,6.18,0,14,134
filterport.az,True,15.38,12,41,783
filterstore.az,False,0.0,0,1,1
filtir.az,True,0.14,0,1,10
filtirshop.az,True,268.44,162,1086,88131
filtr.az,True,75.78,3,177,3772
filtraz.az,False,0.0,0,1,1
filtrex.az,True,1.08,0,3,29
filtrhome.az,True,68.34,48,214,6950
filuet.az,True,259.26,159,1044,78097
fim.az,True,56.65,101,206,5688
fima.az,True,235.66,157,946,65567
fimgroup.az,True,0.5,0,2,18
fimsa.az,True,194.13,1,433,13806
fin-law.az,True,0.84,0,3,28
fin-tech.az,False,0.0,0,1,1
fina.az,True,9.49,8,25,410
finac.az,False,0.0,0,1,1
finadco.az,True,121.58,2,278,7948
finadvisor.az,False,0.0,0,1,1
finalcay.az,True,16.11,0,36,452
finalrentals.az,True,313.68,16,835,58474
finaltomatpastasi.az,True,15.59,28,46,922
finalyag.az,True,19.59,26,56,1050
finance.az,True,3.94,0,10,98
finance-group.az,True,93.66,49,294,9345
financeandinvestmentforum.az,True,285.88,25,806,49085
financegroup.az,True,279.53,7,687,36890
financell.az,True,17.51,12,46,854
financemasters.az,True,109.66,29,316,10987
financer.az,True,213.85,6,519,23324
financetime.az,True,46.75,5,113,2180
financetravel.az,False,0.0,0,1,1
financialservices.az,False,0.0,0,1,1
finansacademy.az,False,0.0,0,1,1
finansist.az,True,1.09,0,3,28
finanskom.az,True,817.71,0,1767,173113
finanskredit.az,True,41.17,13,108,2179
finansms.az,False,0.0,0,1,1
finanzer.az,False,0.0,0,1,1
finaset.az,True,36.65,0,80,1040
finax.az,True,117.02,14,308,9735
finca.az,True,177.62,64,585,31530
fincar.az,True,9.43,0,21,218
fincity.az,True,0.02,0,1,9
fincomp.az,True,0.75,0,3,29
fincon.az,True,18.47,34,55,1114
finconstruction.az,True,12.77,20,36,675
findauto.az,False,0.0,0,1,1
finder.az,False,145.22,1,324,434
findergroup.az,True,0.61,0,2,21
findev.az,True,6.86,12,19,308
findevs.az,False,0.0,0,1,1
findex.az,True,199.74,26,567,29085
findhome.az,True,8.59,7,22,320
findin.az,True,198.46,0,430,11995
findjob.az,True,207.67,8,516,21450
findlost.az,True,2.14,0,6,65
findnews.az,True,0.08,0,1,10
findx.az,False,0.0,0,1,1
findynamix.az,True,22.96,6,57,976
fine.az,True,71.77,178,298,9725
finecup.az,True,121.55,71,409,18064
fineko.az,False,0.0,0,1,1
fineks.az,False,0.0,0,1,1
finekspertiza.az,True,7.45,1,18,211
finestra.az,False,0.0,0,1,1
finetest.az,True,0.16,0,1,10
fineup.az,True,41.89,21,116,2837
finexkredit.az,True,32.34,19,89,1817
